 В-1 МКРН.|СТР.34|САМАРСКАЯ ОБЛ.,ЖИГУЛЕВСК|ПОЛИКЛИНИКА №  2 ЦГБ ЖИГУЛЕВСКОЙ|Поликлиника - взрослая
ПРОЛЕТАРСКАЯ|1|КРАСНОДАРСКИЙ КРАЙ,УСТЬ-ЛАБИНСК|ПОЛИКЛИНИКА ЦРБ|Поликлиника - взрослая
ПРОЛЕТАРСКАЯ|3|МО,ЖЕЛЕЗНОДОРОЖНЫЙ|ПОЛИКЛИНИКА №  4 ЦГБ|Поликлиника - взрослая
ПРОФСОЮЗНАЯ|-|МОСКВА|ГОР.ПОЛИКЛИНИКА № 94|Поликлиника - взрослая
ПРОФСОЮЗНАЯ|152 К.2|МОСКВА|АПТЕКА 'СТОЛИЧНЫЕ АПТЕКИ' №7/205|Сетевая аптека
ПРОФСОЮЗНАЯ|16|ТОМСК|ПОЛИКЛИНИКА №3|Поликлиника - взрослая
ПРОФСОЮЗНАЯ|30/13|КАЗАНЬ|АПТЕКА 'ФАРМ-Т'|Аптека
ПРУДСКАЯ|10А|АЛТАЙСКИЙ КРАЙ,НОВОАЛТАЙСК|ПОЛИКЛИНИКА УЗЛОВАЯ НА СТ.АЛТАЙСКАЯ ОАО 'РЖД' НУЗ|Поликлиника - взрослая
ПУГАЧЕВСКИЙ ТРАКТ|66|САМАРА|АПТЕКА '366' №  9|Сетевая аптека
ПУТЕВОЙ ПР.|-|МОСКВА|МЕД.ЦЕНТР ГИАМЕД-КЛИНИК|Медицинский центр - взрослый
ПУТИЛОВСКАЯ|19|ВОРОНЕЖ|МСЧ № 97 ФМБА РОССИИ|Мед.сан.часть (поликлиника)
ПУШКИНА|5|МО,ЭЛЕКТРОСТАЛЬ|ПТД|Диспансер
ПУШКИНА|51|КРАСНОДАР|ГОР.ПОЛИКЛИНИКА №  7|Поликлиника - взрослая
ПУШКИНА|85|ПЕРМЬ|ПОЛИКЛИНИКА ККБ|Поликлиника - взрослая
ПУШКИНА ПР-Т|2|КРАСНОДАРСКИЙ КРАЙ,СОЧИ|ПОЛИКЛИНИКА №  1 КУРОРТНАЯ|Поликлиника - взрослая
ПУШКИНСКАЯ|219|ИЖЕВСК|ПОЛИКЛИНИКА ГКБ №  2 МУЗ|Поликлиника - взрослая
ПУШКИНСКАЯ УЛ.|31|РОСТОВ-НА-ДОНУ Г.|ГБ №8 Г.РОСТОВА-НА-ДОНУ. ПОЛИКЛИНИКА|Поликлиника - взрослая
ПУШКИНСКАЯ УЛ., 55|-|ВЛАДИВОСТОК Г|ВОССТАН.ЛЕЧЕНИЯ ПОЛИКЛИНИКИ №2|Поликлиника взр.
ПЯТНИЦКАЯ|74|МОСКВА|МЕД.ЦЕНТР УРО-ПРО|Медицинский центр - взрослый
РАДИО|18|МОСКВА|ПТД №  7|Диспансер
РАЗИНА|12|ВЛАДИМИР|ЧАСТНЫЙ КАБИНЕТ 'ГАСТРОДЭНС' ООО|Кабинет частной практики
РАКЕТНАЯ|32А|ИЖЕВСК|ГОР.ПОЛИКЛИНИКА №  2 МУЗ|Поликлиника - взрослая
РАСТОРГУЕВСКИЙ ПЕР.|3|МОСКВА|ГОР.ПОЛИКЛИНИКА №174|Поликлиника - взрослая
РАХИМОВА|23|КАЗАНЬ|ПОЛИКЛИНИКА №11 ФИЛИАЛ|Поликлиника - взрослая
РЕВОЛЮЦИИ ПР-Т|10|ВОРОНЕЖ|ГОР.ПОЛИКЛИНИКА №  2 МУЗ|Поликлиника - взрослая
РЕВОЛЮЦИИ ПР-Т|2|ВОРОНЕЖ|ПОЛИКЛИНИКА ДОРОЖНАЯ НА СТ.ВОРОНЕЖ-1 'РЖД' ОАО|Поликлиника - взрослая
РЕВОЛЮЦИОННАЯ|35|НОВОСИБИРСКАЯ ОБЛ.,С.КОЧКИ|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
РЕВОЛЮЦИОННАЯ УЛ.|167|УФА|ГОР.ПОЛИКЛИНИКА № 51 ФИЛИАЛ|Поликлиника - взрослая
РЕЙДОВАЯ|3|АРХАНГЕЛЬСК|ГОР.ПОЛИКЛИНИКА № 14|Поликлиника - взрослая
РЕКИ ВОЛКОВКИ НАБ.|3|САНКТ-ПЕТЕРБУРГ|КВД ГОРОДСКОЙ|Диспансер
РЕКИ ФОНТАНКИ НАБ.|110|САНКТ-ПЕТЕРБУРГ|КЛИНИКА 'ОНА'|Поликлиника - взрослая
РЕКИ ФОНТАНКИ НАБ.|36|САНКТ-ПЕТЕРБУРГ|ПОЛИКЛИНИКА ПРИ ГУИН|Поликлиника - взрослая
РЕМИЗОВА|6|МОСКВА|ГОР.ПОЛИКЛИНИКА № 90|Поликлиника - взрослая
РЕНТГЕНА|7|САНКТ-ПЕТЕРБУРГ|МЕД.ЦЕНТР 'МИР'|Медицинский центр - взрослый
РЕПИНА|2|ЕКАТЕРИНБУРГ|ПОЛИКЛИНИКА НЦ ПРОФИЛАКТИКИ И ОХРАНЫ ЗДОРОВЬЯ РАБОЧИХ|Поликлиника - взрослая
РЕСПУБЛИКИ|160|ТЮМЕНЬ|ЛДЦ 'ЗДОРОВЬЕ'|Диагностический центр взрослый
РЕСПУБЛИКИ|163 К.2|ТЮМЕНЬ|АПТЕКА 'ДОБРЫЙ ЛЕКАРЬ' №  6 ФАРММЕДСЕРВИС ООО|Аптека
РЖЕВСКАЯ УЛ.|18|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА №107 ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ № 11|Поликлиника - взрослая
РИЖСКИЙ ПР-Т|7|САНКТ-ПЕТЕРБУРГ|МСЧ № 44 Ф-КИ 'ГОЗНАК'|Мед.сан.часть (поликлиника)
РИОНСКАЯ|2|ВОЛГОГРАД|КЛИНИКА ДОКТОРА СОЛОВЬЕВА ДВИЖЕНИЕ|Поликлиника - взрослая
РИХАРДА ЗОРГЕ|100|КАЗАНЬ|АПТЕКА 'ФАРМ ГРУПП ИНВЕСТ' №  3 ООО|Аптека
РИХАРДА ЗОРГЕ|82|КАЗАНЬ|АПТЕКА 'ВОЛГА-НАТУР-ПРОДУКТ' №  4|Аптека
РОДИОНОВА|198|НИЖНИЙ НОВГОРОД|ПТД ОБЛАСТНОЙ|Диспансер
РОДНИКОВАЯ|41003|МОСКВА|ГОР.ПОЛИКЛИНИКА №  4 ВОССТАНОВИТЕЛЬНОГО ЛЕЧЕНИЯ|Поликлиника - взрослая
РОЗЫ ЛЮКСЕМБУРГ|67Б К.3|ЕКАТЕРИНБУРГ|МЕД.ЦЕНТР 'СК-МЕД'|Медицинский центр - взрослый
РОССИЙСКАЯ|198|ЧЕЛЯБИНСК|МЕД.ЦЕНТР 'ВИСВИ'|Медицинский центр - взрослый
РОССИЙСКАЯ|200|ЧЕЛЯБИНСК|ГОР.ПОЛИКЛИНИКА №  1|Поликлиника - взрослая
РОССИЙСКАЯ|66А|УФА|ГОР.ПОЛИКЛИНИКА № 38 ФИЛИАЛ|Поликлиника - взрослая
РОССИЙСКАЯ УЛ.|94|УФА|ГОР.ПОЛИКЛИНИКА № 38|Поликлиника - взрослая
РОСТОВСКАЯ|43|ВОРОНЕЖ|ГОР.ПОЛИКЛИНИКА № 19|Поликлиника - взрослая
РОЩИНСКАЯ|72|ЕКАТЕРИНБУРГ|КЛИНИКА НЕВРОЗОВ 'СОСНОВЫЙ БОР' ПРИ ОКБ ПСИХИАТРИЧЕСКОЙ|Поликлиника - взрослая
РУССКАЯ УЛ., 57|-|ВЛАДИВОСТОК Г|АПТ.БОЛ.КБ №2|Аптека больничн.
РУССКАЯ УЛ., 57В|-|ВЛАДИВОСТОК Г|ВВК ГОСП.МСЧ МВД КРАЕВ.|Поликлиника взр.
РЫБАЦКАЯ|2|КАЗАНЬ,ПОС.МИРНЫЙ|АПТЕКА 'ТАТТЕХМЕДФАРМ' №200|Сетевая аптека
РЯЗАНСКИЙ ПР-Т|-|МОСКВА|МСЧ № 84 ЦМБА РОССИИ|Мед.сан.часть (поликлиника)
САВВИНСКОЕ Ш.|04.янв|МО,ЖЕЛЕЗНОДОРОЖНЫЙ|МЕД.ЦЕНТР 'АЛЬБАТРОС'|Медицинский центр - взрослый
САВЕЛОВСКОГО ВОКЗАЛА ПЛ.|4|МОСКВА|ПОЛИКЛИНИКА НА СТ.МОСКВА-САВЕЛОВСКАЯ МОСКОВСКОЙ ЖД|Поликлиника - взрослая
САДОВАЯ|1|БЕЛГОРОД|ПОЛИКЛИНИКА ПРИ ГОСПИТАЛЕ ВЕТЕРАНОВ ВОЙН ОБЛАСТНОМ|Поликлиника - взрослая
САДОВАЯ|135А|ТЮМЕНЬ|ГОР.ПОЛИКЛИНИКА №  7 ММЛПУ|Поликлиника - взрослая
САДОВАЯ|210|АЛТАЙСКИЙ КРАЙ,БИЙСК|ПОЛИКЛИНИКА ЦГБ БИЙСКОЙ|Поликлиника - взрослая
САДОВАЯ|22|МО,ОДИНЦОВО|ПОЛИКЛИНИКА ЦЕНТРАЛЬНАЯ №  7 МИН.ОБОРОНЫ ФИЛИАЛ|Поликлиника - взрослая
САДОВАЯ УЛ.|135А|ТЮМЕНЬ|АПТЕЧНЫЙ ПУНКТ 'ФАРМСОЮЗ' № 16|Сетевой аптечный пункт
САДОВНИЧЕСКАЯ|11|МОСКВА|МСЧ 'МОСЭНЕРГО' ММУ|Мед.сан.часть (поликлиника)
САДОВНИЧЕСКАЯ|53|МОСКВА|ПОЛИКЛИНИКА № 20 МОСКОВСКОГО ВОЕННОГО ОКРУГА|Поликлиника - взрослая
САККО И ВАНЦЕТТИ|35|ВЛАДИМИР|МСЧ УВД ВО|Мед.сан.часть (поликлиника)
САЛАВАТА ЮЛАЕВА Б-Р|18|БАШКОРТОСТАН,САЛАВАТ|ПОЛИКЛИНИКАТ ГБ №  2|Поликлиника - взрослая
САЛАВАТА ЮЛАЕВА Б-Р|22|БАШКОРТОСТАН,САЛАВАТ|АПТЕКА №344|Аптека
САМОЙЛО|12|АРХАНГЕЛЬСК|МСЧ 'АЭРОФЛОТ-НОРД'|Мед.сан.часть (поликлиника)
САМОКОВСКАЯ|8|КОСТРОМА|ГОР.ПОЛИКЛИНИКА №  4|Поликлиника - взрослая
САНТЬЯГО-ДЕ-КУБА|янв.28|САНКТ-ПЕТЕРБУРГ|ЦЕНТР МИКОЛОГИЧЕСКИЙ ВСЕРОССИЙСКИЙ МАПО СПБ|Медицинский центр - взрослый
СВЕРДЛОВА|1|СВЕРДЛОВСКАЯ ОБЛ.,КАЧКАНАР|МСЧ 'ВАНАДИЙ' ООО|Мед.сан.часть (поликлиника)
СВЕРДЛОВА|82|БЕРЕЗНИКИ|НАЦИОНАЛЬНОЕ ТЕЛЕМЕДИЦИНСКОЕ АГЕНСТВО|Мед.сан.часть (поликлиника)
СВЕТЛАНСКАЯ УЛ., 38/40|-|ВЛАДИВОСТОК Г|КДЦ КОРПУС №2 ЦСВМП КЛИН.КРАЕВ.|Диагн.центр взр.
СВОБОДЫ|33|УФА|АПТЕЧНЫЙ ПУНКТ 'ФАРМЛЕНД' №124|Аптека
СВОБОДЫ|41197|МОСКВА|МЕД.ЦЕНТР ВИНЦЕРА|Медицинский центр - взрослый
СВОБОДЫ|6А|АРХАНГЕЛЬСК|ПОЛИКЛИНИКА ПРИ МСЧ ФСБ|Мед.сан.часть (поликлиника)
СВОБОДЫ ПЛ.|2|Г НИЖНИЙ НОВГОРОД|НОФ АПТЕКА АПТЕКА №1|Аптека
СЕВЕРНАЯ|275\1|КРАСНОДАР|ГОР.ПОЛИКЛИНИКА №  1|Поликлиника - взрослая
СЕВЕРНЫЙ МКРН.|1А|МО,КРАСНОАРМЕЙСК|МСЧ №154|Мед.сан.часть (поликлиника)
СЕВЕРНЫЙ МКРН.|9|ЧИТА|ГОР.ПОЛИКЛИНИКА №  7 ФИЛИАЛ 'СЕВЕРНЫЙ'|Поликлиника - взрослая
СЕМАШКО УЛ.|135|БАГАЕВСКАЯ СТ.|ЦРБ БАГАЕВСКОГО Р-НА РО. ПОЛИКЛИНИКА|Поликлиника - взрослая
СЕРГЕЯ ЕСЕНИНА|27|НИЖНИЙ НОВГОРОД|ГОР.ПОЛИКЛИНИКА № 51|Поликлиника - взрослая
СЕРГЕЯ ЕСЕНИНА|35|НИЖНИЙ НОВГОРОД|АПТЕКА 'ГЛАВВРАЧ' ООО 'АРМЕРУС'|Аптека
СЕРГЕЯ ЕСЕНИНА|6|НИЖНИЙ НОВГОРОД|НАС АПТЕКА №196|Аптека
СЕРГЕЯ ТЮЛЕНЕВА|5Б|КЕМЕРОВО|ГОР.ПОЛИКЛИНИКА №  6 МУЗ|Поликлиника - взрослая
СЕРГЕЯ ТЮЛЕНИНА|4|НИЖНИЙ НОВГОРОД|НАС АПТЕКА №291|Аптека
СЕРЕБРЕННИКОВСКАЯ|42|НОВОСИБИРСК|ГОР.ПОЛИКЛИНИКА №  1 МУЗ|Поликлиника - взрослая
СЕРОВА|281А|СТАВРОПОЛЬ|ПОЛИКЛИНИКА КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКАЯ МУЗ|Поликлиника - взрослая
СЕРОВА|34|СВЕРДЛОВСКАЯ ОБЛ.,КАРПИНСК|ПОЛИКЛИНИКА ПРИ ЦГБ|Поликлиника - взрослая
СИБАКОВСКАЯ|7А|ОМСК|ГОР.ПОЛИКЛИНИКА №  4 ФИЛИАЛ|Поликлиника - взрослая
СИБИРСКИЙ ТРАКТ|14|КАЗАНЬ|ГОР.ПОЛИКЛИНИКА №  6 МУЗ|Поликлиника - взрослая
СИБИРСКИЙ ТРАКТ|27А|КАЗАНЬ|ПОЛИКЛИНИКА ПРИ ПТД РЕСПУБЛИКАНСКОМ|Поликлиника - взрослая
СИБИРЯКОВ-ГВАРДЕЙЦЕВ|38|НОВОСИБИРСК|МЕД.ЦЕНТР 'ФЕНИКС'|Медицинский центр - взрослый
СИВКОВА|7|ПЕРМСКАЯ ОБЛ.,ЧУСОВОЙ|ГОР.ПОЛИКЛИНИКА №  1 ДНЕВНОЙ СТАЦИОНАР|Поликлиника - взрослая
СИВЦЕВ ВРАЖЕК ПЕР.|35|МОСКВА|АПТЕКА №  1 ПОЛИКЛИНИКИ №  1 УДП РФ|Аптека
СИЛИКАТНАЯ|31Б|МО,МЫТИЩИ|ГОР.ПОЛИКЛИНИКА №  3|Поликлиника - взрослая
СИМФЕРОПОЛЬСКАЯ|16|КРАСНОДАР|ГОР.ПОЛИКЛИНИКА № 17|Поликлиника - взрослая
СИРЕНЕВЫЙ Б-Р|71|МОСКВА|ГОР.ПОЛИКЛИНИКА № 91|Поликлиника - взрослая
СИРЕНЕВЫЙ Б-Р|8|МОСКВА|ГОР.ПОЛИКЛИНИКА № 18|Поликлиника - взрослая
СЛАВСКОГО|29|АЛТАЙСКИЙ КРАЙ,БЕЛОКУРИХА|ГОР.ПОЛИКЛИНИКА 'КУРОРТНАЯ'|Поликлиника - взрослая
СМОЛЬНАЯ|53|МОСКВА|ГОР.ПОЛИКЛИНИКА №108|Поликлиника - взрослая
СОВЕТСКАЯ|-|ВОЛГОГРАД|КДЦ ГАСТРОЭНТЕРОЛОГИЧЕСКИЙ ГКБ №  3|Диагностический центр взрослый
СОВЕТСКАЯ|-|ВОЛГОГРАДСКАЯ ОБЛ.,ВОЛЖСКИЙ|ГОР.ПОЛИКЛИНИКА №  3|Поликлиника - взрослая
СОВЕТСКАЯ|101|КОСТРОМА|ПОЛИКЛИНИКА ПРИ БОЛЬНИЦЕ УВД|Поликлиника - взрослая
СОВЕТСКАЯ|11.сен|ЯРОСЛАВЛЬ|ПОЛИКЛИНИКА № 3 КЛИНИЧЕСКОЙ БОЛЬНИЦЫ №1|Поликлиника - взрослая
СОВЕТСКАЯ|2|МО,ПГТ ПИРОГОВСКИЙ|ПОЛИКЛИНИКА БОЛЬНИЦЫ УЧАСТКОВОЙ ПИРОГОВСКОЙ|Поликлиника - взрослая
СОВЕТСКАЯ|23|САМАРСКАЯ ОБЛ.,С.БОГАТОЕ|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
СОВЕТСКАЯ|24|ПЕРМЬ|ПОЛИКЛИНИКА ГБ 'ПОМЦ' РОСЗДРАВА КАМСКОЙ ФИЛИАЛ|Поликлиника - взрослая
СОВЕТСКАЯ|25А|МО,ЖЕЛЕЗНОДОРОЖНЫЙ|ОТДЕЛЕНЧЕСКАЯ ПОЛИКЛИНИКА МЖД МПС РФ|Поликлиника - взрослая
СОВЕТСКАЯ|28|ИВАНОВО|ДИСПАНСЕР КАРДИОЛОГИЧЕСКИЙ ПОЛИКЛИНИЧЕСКОЕ ОТД.|Диспансер
СОВЕТСКАЯ УЛ.|86|КОСТРОМА|АПТЕКА №2 АПТЕКИ №64 МУП|Аптека
СОВЕТСКИЙ 1-Й ПЕР.|<>|САРАТОВСКАЯ ОБЛ.,РП НОВЫЕ БУРАСЫ|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
СОВЕТСКОЙ АРМИИ|60А|БАРНАУЛ|ГОР.ПОЛИКЛИНИКА №  7|Поликлиника - взрослая
СОВНАРКОМОВСКАЯ|13 ОФ.205|НИЖНИЙ НОВГОРОД|ЦЕНТР ЭСТЕТИЧЕСКОЙ МЕДИЦИНЫ 'КЛЕОПАТРА'|Медицинский центр - взрослый
СОВХОЗНАЯ|100|КРАСНОДАРСКИЙ КРАЙ,СЛАВЯНСК-НА-КУБАНИ|ПОЛИКЛИНИКА №  1 ЦРБ|Поликлиника - взрослая
СОКОЛЬСКАЯ|33|ПЕРМЬ|ГОР.ПОЛИКЛИНИКА № 12 ПОЛИКЛИНИЧЕСКОЕ ОТД.№  4 МУЗ|Поликлиника - взрослая
СОЛИДАРНОСТИ ПР-Т|1 К.1|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 25 ГУЗ|Поликлиника - взрослая
СОЛИКАМСКАЯ|-|АСТРАХАНЬ|ГОР.ПОЛИКЛИНИКА №  2|Поликлиника - взрослая
СОЛНЦЕВСКИЙ ПР-Т|-|МОСКВА|ГОР.ПОЛИКЛИНИКА №212|Поликлиника - взрослая
СОРМОВСКАЯ|10|КРАСНОДАР|ГОР.ПОЛИКЛИНИКА №  6|Поликлиника - взрослая
СОФЬИ КОВАЛЕВСКОЙ|08.янв|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 86 ПОЛИКЛИНИЧЕСКОЕ ОТД.№ 57 РЕМОНТ|Поликлиника - взрослая
СОЦИАЛИСТИЧЕСКАЯ|107|ЛО,ВСЕВОЛОЖСК|КЛИНИКА СЕМЕЙНОЙ МЕДИЦИНЫ 'MEDIUS'|Поликлиника - взрослая
СОЦИАЛИСТИЧЕСКАЯ|3|ИВАНОВСКАЯ ОБЛ.,ТЕЙКОВО|АПТЕКА 'ЖЕЛАЕМ ЗДОРОВЬЯ'|Аптека
СОЦИАЛИСТИЧЕСКАЯ|68|БАШКОРТОСТАН,НЕФТЕКАМСК|АПТЕКА ИП 'ЕРШОВА С.А.' №  2|Аптека
СОЦИАЛИСТИЧЕСКАЯ УЛ.|208|РОСТОВ-НА-ДОНУ Г.|МЕД.ЦЕНТР ЕВРОДОН|Диагностический центр взрослый
СПОРТА|14|УДМУРТИЯ,ВОТКИНСК|ПОЛИКЛИНИКА ПРИ ГБ №  1|Поликлиника - взрослая
СТ.СТАРАТЕЛЬ|<>|СВЕРДЛОВСКАЯ ОБЛ.,НИЖНИЙ ТАГИЛ|ПОЛИКЛИНИКА БОЛЬНИЦЫ ОТДЕЛЕНЧЕСКОЙ|Поликлиника - взрослая
СТАЛЕВАРОВ|34|ЧЕЛЯБИНСК|АПТЕКА 'КЛАССИКА' № 24|Сетевая аптека
СТАЛЕВАРОВ ПЕР.|3|СВЕРДЛОВСКАЯ ОБЛ.,ПОЛЕВСКОЙ|ПОЛИКЛИНИКА №  2 ЦГБ|Поликлиника - взрослая
СТАНИСЛАВСКОГО|48|ОРЕНБУРГСКАЯ ОБЛ.,ОРСК|ПОЛИКЛИНИКА ГБ №  4|Поликлиника - взрослая
СТАНИСЛАВСКОГО|52|НОВОСИБИРСК|ГОР.ПОЛИКЛИНИКА № 24 МБУЗ|Поликлиника - взрослая
СТАНИСЛАВСКОГО УЛ.|28|НОВОСИБИРСК|АПТЕКА 'НАС' №174|Аптека
СТАНЦИОННАЯ|26В|ТЮМЕНЬ|ГОР.ПОЛИКЛИНИКА № 12 ФИЛИАЛ|Поликлиника - взрослая
СТАНЦИОННАЯ УЛ., 31|-|ХАБАРОВСК Г|ПОЛИКЛИНИКА ОТД.РЖД ФИЛИАЛ|Поликлиника взр.
СТАРОВОЛЫНСКАЯ|10|МОСКВА|МЕД.ЦЕНТР 'ЗАПАД' КБ №  1|Медицинский центр - взрослый
СТАРОЛАДОЖСКОГО КАНАЛА|26|ЛО,ШЛИССЕЛЬБУРГ|ПОЛИКЛИНИКА №  2 ЦРБ КИРОВСКОЙ МУЗ|Поликлиника - взрослая
СТАРОПЕТРОВСКИЙ ПР.|6|МОСКВА|ДИСПАНСЕР ОНКОЛОГИЧЕСКИЙ №  2|Диспансер
СТАРЫЙ ГАЙ|5|МОСКВА|ГОР.ПОЛИКЛИНИКА № 16|Поликлиника - взрослая
СТАРЫХ БОЛЬШЕВИКОВ|5|ЕКАТЕРИНБУРГ|МЕД.ЦЕНТР 'ЕКАТЕРИНБУРГСКИЙ ДЕЛОВОЙ МИР'|Медицинский центр - взрослый
СТАСОВА|115/1|КРАСНОДАР|МЕД.ЦЕНТР 'ТРИ З'|Медицинский центр - взрослый
СТАЧЕК ПР-Т|142|САНКТ-ПЕТЕРБУРГ|ГОР.ПОЛИКЛИНИКА № 43 ОТДЕЛЕНИЕ ВРАЧЕЙ ОБЩЕЙ ПРАКТИКИ|Поликлиника - взрослая
СТЕПАНА КУВЫКИНА|96|УФА|ДИСПАНСЕР КАРДИОЛОГИЧЕСКИЙ РЕСПУБЛИКАНСКИЙ|Диспансер
СТЕПАНА РАЗИНА|35|КРАСНОЯРСК|ПОЛИКЛИНИКА №  3 ПРИ ГБ №  1|Поликлиника - взрослая
СТЕПАНА РАЗИНА ПР-Т|12|САМАРСКАЯ ОБЛ.,ТОЛЬЯТТИ|ГОР.ПОЛИКЛИНИКА №  3 АТПК №  3|Поликлиника - взрослая
СТЕПНАЯ|10|СТАВРОПОЛЬСКИЙ КРАЙ,НЕВИННОМЫССК|ГОР.ПОЛИКЛИНИКА №  1 ФИЛИАЛ|Поликлиника - взрослая
СТЕПНАЯ|32|РОСТОВСКАЯ ОБЛ.,СТАНИЦА ЕГОРЛЫКСКАЯ|ПОЛИКЛИНИКА ЦРБ|Поликлиника - взрослая
СТОЛИЧНАЯ|34|ТАТАРСТАН,ЗЕЛЕНОДОЛЬСК|ГОР.ПОЛИКЛИНИКА №  3 МБУЗ|Поликлиника - взрослая
СТРАТОНАВТОВ ПР.,М.ТУШИНСКАЯ,СЕВЕР.ВЫХОД|<>|МОСКВА|АПТЕЧНЫЙ ПУНКТ 'АФИМПЕКС' ЗАО|Аптека
СТРОИТЕЛЕЙ Б-Р|42|КЕМЕРОВО|АПТЕКА 'МЕЛОДИЯ ЗДОРОВЬЯ'|Аптека
СТРОИТЕЛЕЙ ПР-Т|19|ВЛАДИМИР|АПТЕКА 'СЕМЕЙНЫЙ ДОКТОР'|Аптека
СТРОИТЕЛЕЙ ПР-Т|22|КЕМЕРОВСКАЯ ОБЛ.,МЕЖДУРЕЧЕНСК|ГОР.ПОЛИКЛИНИКА №  2 ФИЛИАЛ ОБЩАЯ ВРАЧЕБНАЯ ПРАКТИКА №  5|Поликлиника - взрослая
СТРОИТЕЛЕЙ ПР-Т|44|УЛАН-УДЭ|ПОЛИКЛИНИКА №  3 ФИЛИАЛ №  7|Поликлиника - взрослая
СТРОИТЕЛЕЙ ПР-Т|54А|УЛАН-УДЭ|ПОЛИКЛИНИКА №  3 АМБУЛАТОРИЯ №  6|Поликлиника - взрослая
СТРОИТЕЛЬНАЯ|3|САРАНСК|МСЧ 'САРАНСККАБЕЛЬ'|Мед.сан.часть (поликлиника)
СТУДЕНЧЕСКАЯ|12|ЕКАТЕРИНБУРГ|МСЧ № 70 ФГУЗ|Мед.сан.часть (поликлиника)
СТУДЕНЧЕСКАЯ|23|МОСКВА|АПТЕКА 'СЛАВЯНОЧКА' ООО|Аптека
СУВОРОВА|8|АРХАНГЕЛЬСКАЯ ОБЛ.,КОТЛАС|ПОЛИКЛИНИКА ПРИ СМЦ ИМ СЕМАШКО|Поликлиника - взрослая
СУВОРОВА УЛ.|6|ТОМСК|АПТЕКА 'ВИТА'|Сетевая аптека
СУВОРОВСКИЙ ПЕР.|5|ЕКАТЕРИНБУРГ|АПТЕЧНЫЙ ПУНКТ 'РАДУГА' №  6|Сетевой аптечный пункт
СУВОРОВСКИЙ ПР-Т|60|САНКТ-ПЕТЕРБУРГ|КЛИНИКА МНОГОПРОФИЛЬНАЯ 'ЕВРОМЕД'|Поликлиника - взрослая
СУХУМСКОЕ Ш.|84|КРАСНОДАРСКИЙ КРАЙ,НОВОРОССИЙСК|ГОР.ПОЛИКЛИНИКА №  3|Поликлиника - взрослая
СУЩЕВСКИЙ ВАЛ УЛ.|12|МОСКВА|КЛИНИКА БУДЬ  ЗДОРОВ|Медицинский центр - взрослый
СЫРОВСКИЙ ТУПИК|1|МО,ПОДОЛЬСК|ГОР.ПОЛИКЛИНИКА №  1 ФИЛИАЛ ЦГП|Поликлиника - взрослая
ТАГАНРОГСКАЯ УЛ.|126/1|РОСТОВ-НА-ДОНУ Г.|ГОР.ПОЛИКЛИНИКА №41 Г.РОСТОВА-НА-ДОНУ. ФИЛИАЛ|Поликлиника - взрослая
ТАЛАЛУШКИНА|2А|НИЖЕГОРОДСКАЯ ОБЛ.,КСТОВО|ПОЛИКЛИНИКА 'ЗДРАВНИЦА' ООО|Поликлиника - взрослая
ТАРАНЧЕНКО|42|ВОРОНЕЖ|ГОР.ПОЛИКЛИНИКА № 17|Поликлиника - взрослая
ТАШКЕНТСКАЯ|-|МОСКВА|ГОР.ПОЛИКЛИНИКА № 45|Поликлиника - взрослая
ТВАРКОВСКОГО|8|ОМСК|МСЧ №  7|Мед.сан.часть (поликлиника)
ТЕЛЬМАНА|56А|ТАТАРСТАН,АЛЬМЕТЬЕВСК|ГОР.ПОЛИКЛИНИКА №  3|Поликлиника - взрослая
ТЕПЛЫЙ СТАН|-|МОСКВА|ГОР.ПОЛИКЛИНИКА №135|Поликлиника - взрослая
ТЕРЕШКИНА|6|НИЖЕГОРОДСКАЯ ОБЛ.,НАВАШИНО|ПОЛИКЛИНИКА ПРИ ЦРБ НАВАШИНСКОЙ|Поликлиника - взрослая
ТЕХНИЧЕСКАЯ|160|ЕКАТЕРИНБУРГ|АПТЕКА 'МАГИС-ФАРМ'|Аптека
ТЕХНИЧЕСКАЯ|26|ЕКАТЕРИНБУРГ|АПТЕКА 'АПТЕЧНЫЙ СТАНДАРТ' 'АСА-2' ООО|Аптека
ТЕХНИЧЕСКАЯ|34|ЕКАТЕРИНБУРГ|АПТЕКА 'БИРЮСА' ООО|Аптека
ТИМАКОВА|4|НОВОСИБИРСК|КЛИНИКА ИНСТИТУТА ФИЗИОЛОГИИ|Поликлиника - взрослая
ТИМИРЯЗЕВА|107|БЕЛГОРОДСКАЯ ОБЛ.,ВАЛУЙКИ|ПОЛИКЛИНИКА ПРИ ЦРБ|Поликлиника - взрослая
ТИМИРЯЗЕВА|23|ВОРОНЕЖ|ГОР.ПОЛИКЛИНИКА №  1|Поликлиника - взрослая
